"TIME","GEO","ICCS","UNIT","Value","Flag and Footnotes"
"2017","Greece","Assault","Per hundred thousand inhabitants","14.02",""
"2017","Greece","Sexual violence","Number","453",""
"2017","Greece","Sexual violence","Per hundred thousand inhabitants","4.21",""
"2017","Greece","Rape","Number","156",""
"2017","Greece","Rape","Per hundred thousand inhabitants","1.45",""
"2017","Greece","Sexual assault","Number","224",""
"2017","Greece","Sexual assault","Per hundred thousand inhabitants","2.08",""
"2017","Greece","Theft","Number","109 733",""
"2017","Greece","Theft","Per hundred thousand inhabitants","1 019.05",""
"2017","Spain","Intentional homicide","Number","307",""
"2017","Spain","Intentional homicide","Per hundred thousand inhabitants","0.66",""
"2017","Spain","Assault","Number","18 089",""
"2017","Spain","Assault","Per hundred thousand inhabitants","38.88",""
"2017","Spain","Sexual violence","Number","11 692",""
"2017","Spain","Sexual violence","Per hundred thousand inhabitants","25.13",""
"2017","Spain","Rape","Number","1 387",""
"2017","Spain","Rape","Per hundred thousand inhabitants","2.98",""
"2017","Spain","Sexual assault","Number","8 077",""
"2017","Spain","Sexual assault","Per hundred thousand inhabitants","17.36",""
"2017","Spain","Theft","Number","162 426",""
"2017","Spain","Theft","Per hundred thousand inhabitants","349.09",""
"2017","France","Intentional homicide","Number","942",""
"2017","France","Intentional homicide","Per hundred thousand inhabitants","1.41",""
"2017","France","Assault","Number",":",""
"2017","France","Assault","Per hundred thousand inhabitants",":",""
"2017","France","Sexual violence","Number","41 751",""
"2017","France","Sexual violence","Per hundred thousand inhabitants","62.50",""
"2017","France","Rape","Number","16 815",""
"2017","France","Rape","Per hundred thousand inhabitants","25.17",""
"2017","France","Sexual assault","Number","24 936",""
"2017","France","Sexual assault","Per hundred thousand inhabitants","37.33",""
"2017","France","Theft","Number",":",""
"2017","France","Theft","Per hundred thousand inhabitants",":",""
"2017","Croatia","Intentional homicide","Number","46",""
"2017","Croatia","Intentional homicide","Per hundred thousand inhabitants","1.11",""
"2017","Croatia","Assault","Number","798",""
"2017","Croatia","Assault","Per hundred thousand inhabitants","19.21",""
"2017","Croatia","Sexual violence","Number","476",""
"2017","Croatia","Sexual violence","Per hundred thousand inhabitants","11.46",""
"2017","Croatia","Rape","Number","246",""
"2017","Croatia","Rape","Per hundred thousand inhabitants","5.92",""
"2017","Croatia","Sexual assault","Number","230",""
"2017","Croatia","Sexual assault","Per hundred thousand inhabitants","5.54",""
"2017","Croatia","Theft","Number","12 413",""
"2017","Croatia","Theft","Per hundred thousand inhabitants","298.81",""
"2017","Italy","Intentional homicide","Number","371",""
"2017","Italy","Intentional homicide","Per hundred thousand inhabitants","0.61",""
"2017","Italy","Assault","Number","65 775",""
"2017","Italy","Assault","Per hundred thousand inhabitants","108.56",""
"2017","Italy","Sexual violence","Number","5 115",""
"2017","Italy","Sexual violence","Per hundred thousand inhabitants","8.44",""
"2017","Italy","Rape","Number",":",""
"2017","Italy","Rape","Per hundred thousand inhabitants",":",""
"2017","Italy","Sexual assault","Number",":",""
"2017","Italy","Sexual assault","Per hundred thousand inhabitants",":",""
"2017","Italy","Theft","Number","1 069 854",""
"2017","Italy","Theft","Per hundred thousand inhabitants","1 765.74",""
"2017","Cyprus","Intentional homicide","Number","7",""
"2017","Cyprus","Intentional homicide","Per hundred thousand inhabitants","0.82",""
"2017","Cyprus","Assault","Number","144",""
"2017","Cyprus","Assault","Per hundred thousand inhabitants","16.85",""
"2017","Cyprus","Sexual violence","Number","33",""
"2017","Cyprus","Sexual violence","Per hundred thousand inhabitants","3.86",""
"2017","Cyprus","Rape","Number","20",""
"2017","Cyprus","Rape","Per hundred thousand inhabitants","2.34",""
"2017","Cyprus","Sexual assault","Number","13",""
"2017","Cyprus","Sexual assault","Per hundred thousand inhabitants","1.52",""
"2017","Cyprus","Theft","Number","944",""
"2017","Cyprus","Theft","Per hundred thousand inhabitants","110.43",""
"2017","Latvia","Intentional homicide","Number","109",""
"2017","Latvia","Intentional homicide","Per hundred thousand inhabitants","5.59",""
"2017","Latvia","Assault","Number","657",""
"2017","Latvia","Assault","Per hundred thousand inhabitants","33.69",""
"2017","Latvia","Sexual violence","Number","262",""
"2017","Latvia","Sexual violence","Per hundred thousand inhabitants","13.44",""
"2017","Latvia","Rape","Number","161",""
"2017","Latvia","Rape","Per hundred thousand inhabitants","8.26",""
"2017","Latvia","Sexual assault","Number","112",""
"2017","Latvia","Sexual assault","Per hundred thousand inhabitants","5.74",""
"2017","Latvia","Theft","Number","14 534",""
"2017","Latvia","Theft","Per hundred thousand inhabitants","745.29",""
"2017","Lithuania","Intentional homicide","Number","113",""
"2017","Lithuania","Intentional homicide","Per hundred thousand inhabitants","3.97",""
"2017","Lithuania","Assault","Number","178",""
"2017","Lithuania","Assault","Per hundred thousand inhabitants","6.25",""
"2017","Lithuania","Sexual violence","Number","226",""
"2017","Lithuania","Sexual violence","Per hundred thousand inhabitants","7.94",""
"2017","Lithuania","Rape","Number","124",""
"2017","Lithuania","Rape","Per hundred thousand inhabitants","4.35",""
"2017","Lithuania","Sexual assault","Number","102",""
"2017","Lithuania","Sexual assault","Per hundred thousand inhabitants","3.58",""
"2017","Lithuania","Theft","Number","17 040",""
"2017","Lithuania","Theft","Per hundred thousand inhabitants","598.33",""
"2017","Luxembourg","Intentional homicide","Number","2",""
"2017","Luxembourg","Intentional homicide","Per hundred thousand inhabitants","0.34",""
"2017","Luxembourg","Assault","Number","585",""
"2017","Luxembourg","Assault","Per hundred thousand inhabitants","99.04",""
"2017","Luxembourg","Sexual violence","Number","362",""
"2017","Luxembourg","Sexual violence","Per hundred thousand inhabitants","61.29",""
"2017","Luxembourg","Rape","Number","84",""
"2017","Luxembourg","Rape","Per hundred thousand inhabitants","14.22",""
"2017","Luxembourg","Sexual assault","Number",":",""
"2017","Luxembourg","Sexual assault","Per hundred thousand inhabitants",":",""
"2017","Luxembourg","Theft","Number",":",""
"2017","Luxembourg","Theft","Per hundred thousand inhabitants",":",""
"2017","Hungary","Intentional homicide","Number","157",""
"2017","Hungary","Intentional homicide","Per hundred thousand inhabitants","1.60",""
"2017","Hungary","Assault","Number",":",""
"2017","Hungary","Assault","Per hundred thousand inhabitants",":",""
"2017","Hungary","Sexual violence","Number","588",""
"2017","Hungary","Sexual violence","Per hundred thousand inhabitants","6.00",""
"2017","Hungary","Rape","Number","588",""
"2017","Hungary","Rape","Per hundred thousand inhabitants","6.00",""
"2017","Hungary","Sexual assault","Number",":",""
"2017","Hungary","Sexual assault","Per hundred thousand inhabitants",":",""
"2017","Hungary","Theft","Number","80 335",""
"2017","Hungary","Theft","Per hundred thousand inhabitants","819.95",""
"2017","Malta","Intentional homicide","Number","9",""
"2017","Malta","Intentional homicide","Per hundred thousand inhabitants","1.96",""
"2017","Malta","Assault","Number","186",""
"2017","Malta","Assault","Per hundred thousand inhabitants","40.41",""
"2017","Malta","Sexual violence","Number","78",""
"2017","Malta","Sexual violence","Per hundred thousand inhabitants","16.95",""
"2017","Malta","Rape","Number","19",""
"2017","Malta","Rape","Per hundred thousand inhabitants","4.13",""
"2017","Malta","Sexual assault","Number","59",""
"2017","Malta","Sexual assault","Per hundred thousand inhabitants","12.82",""
"2017","Malta","Theft","Number","8 255",""
"2017","Malta","Theft","Per hundred thousand inhabitants","1 793.41",""
"2017","Netherlands","Intentional homicide","Number","2 920",""
"2017","Netherlands","Intentional homicide","Per hundred thousand inhabitants","17.09",""
"2017","Netherlands","Assault","Number","4 789",""
"2017","Netherlands","Assault","Per hundred thousand inhabitants","28.04",""
"2017","Netherlands","Sexual violence","Number","4 815",""
"2017","Netherlands","Sexual violence","Per hundred thousand inhabitants","28.19",""
"2017","Netherlands","Rape","Number","1 760",""
"2017","Netherlands","Rape","Per hundred thousand inhabitants","10.30",""
"2017","Netherlands","Sexual assault","Number","2 200",""
"2017","Netherlands","Sexual assault","Per hundred thousand inhabitants","12.88",""
"2017","Netherlands","Theft","Number","259 259",""
"2017","Netherlands","Theft","Per hundred thousand inhabitants","1 517.78",""
"2017","Austria","Intentional homicide","Number",":",""
"2017","Austria","Intentional homicide","Per hundred thousand inhabitants",":",""
"2017","Austria","Assault","Number",":",""
"2017","Austria","Assault","Per hundred thousand inhabitants",":",""
"2017","Austria","Sexual violence","Number",":",""
"2017","Austria","Sexual violence","Per hundred thousand inhabitants",":",""
"2017","Austria","Rape","Number",":",""
"2017","Austria","Rape","Per hundred thousand inhabitants",":",""
"2017","Austria","Sexual assault","Number",":",""
"2017","Austria","Sexual assault","Per hundred thousand inhabitants",":",""
"2017","Austria","Theft","Number",":",""
"2017","Austria","Theft","Per hundred thousand inhabitants",":",""
"2017","Poland","Intentional homicide","Number","278",""
"2017","Poland","Intentional homicide","Per hundred thousand inhabitants","0.73",""
"2017","Poland","Assault","Number","7 304",""
"2017","Poland","Assault","Per hundred thousand inhabitants","19.23",""
"2017","Poland","Sexual violence","Number","3 221",""
"2017","Poland","Sexual violence","Per hundred thousand inhabitants","8.48",""
"2017","Poland","Rape","Number","718",""
"2017","Poland","Rape","Per hundred thousand inhabitants","1.89",""
"2017","Poland","Sexual assault","Number","456",""
"2017","Poland","Sexual assault","Per hundred thousand inhabitants","1.20",""
"2017","Poland","Theft","Number","106 923",""
"2017","Poland","Theft","Per hundred thousand inhabitants","281.58",""
"2017","Portugal","Intentional homicide","Number","76",""
"2017","Portugal","Intentional homicide","Per hundred thousand inhabitants","0.74",""
"2017","Portugal","Assault","Number","584",""
"2017","Portugal","Assault","Per hundred thousand inhabitants","5.66",""
"2017","Portugal","Sexual violence","Number","2 538",""
"2017","Portugal","Sexual violence","Per hundred thousand inhabitants","24.62",""
"2017","Portugal","Rape","Number","408",""
"2017","Portugal","Rape","Per hundred thousand inhabitants","3.96",""
"2017","Portugal","Sexual assault","Number","2 130",""
"2017","Portugal","Sexual assault","Per hundred thousand inhabitants","20.66",""
"2017","Portugal","Theft","Number","78 287",""
"2017","Portugal","Theft","Per hundred thousand inhabitants","759.36",""
"2017","Romania","Intentional homicide","Number","286",""
"2017","Romania","Intentional homicide","Per hundred thousand inhabitants","1.46",""
"2017","Romania","Assault","Number","272",""
"2017","Romania","Assault","Per hundred thousand inhabitants","1.38",""
"2017","Romania","Sexual violence","Number","1 535",""
"2017","Romania","Sexual violence","Per hundred thousand inhabitants","7.81",""
"2017","Romania","Rape","Number","1 385",""
"2017","Romania","Rape","Per hundred thousand inhabitants","7.05",""
"2017","Romania","Sexual assault","Number","143",""
"2017","Romania","Sexual assault","Per hundred thousand inhabitants","0.73",""
"2017","Romania","Theft","Number","96 154",""
"2017","Romania","Theft","Per hundred thousand inhabitants","489.47",""
"2017","Slovenia","Intentional homicide","Number","19",""
"2017","Slovenia","Intentional homicide","Per hundred thousand inhabitants","0.92",""
"2017","Slovenia","Assault","Number","1 398",""
"2017","Slovenia","Assault","Per hundred thousand inhabitants","67.67",""
"2017","Slovenia","Sexual violence","Number","427",""
"2017","Slovenia","Sexual violence","Per hundred thousand inhabitants","20.67",""
"2017","Slovenia","Rape","Number","42",""
"2017","Slovenia","Rape","Per hundred thousand inhabitants","2.03",""
"2017","Slovenia","Sexual assault","Number","43",""
"2017","Slovenia","Sexual assault","Per hundred thousand inhabitants","2.08",""
"2017","Slovenia","Theft","Number","20 539",""
"2017","Slovenia","Theft","Per hundred thousand inhabitants","994.19",""
"2017","Slovakia","Intentional homicide","Number","80",""
"2017","Slovakia","Intentional homicide","Per hundred thousand inhabitants","1.47",""
"2017","Slovakia","Assault","Number","1 642",""
"2017","Slovakia","Assault","Per hundred thousand inhabitants","30.21",""
"2017","Slovakia","Sexual violence","Number","705",""
"2017","Slovakia","Sexual violence","Per hundred thousand inhabitants","12.97",""
"2017","Slovakia","Rape","Number","96",""
"2017","Slovakia","Rape","Per hundred thousand inhabitants","1.77",""
"2017","Slovakia","Sexual assault","Number","87",""
"2017","Slovakia","Sexual assault","Per hundred thousand inhabitants","1.60",""
"2017","Slovakia","Theft","Number","15 611",""
"2017","Slovakia","Theft","Per hundred thousand inhabitants","287.21",""
"2017","Finland","Intentional homicide","Number","69",""
"2017","Finland","Intentional homicide","Per hundred thousand inhabitants","1.25",""
"2017","Finland","Assault","Number","1 581",""
"2017","Finland","Assault","Per hundred thousand inhabitants","28.73",""
"2017","Finland","Sexual violence","Number","3 054",""
"2017","Finland","Sexual violence","Per hundred thousand inhabitants","55.49",""
"2017","Finland","Rape","Number","1 245",""
"2017","Finland","Rape","Per hundred thousand inhabitants","22.62",""
